#file_format=SDRF
#version=v1.1.0
#template=immunopeptidomics,version=v1.0.0-dev
source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[material type]	characteristics[disease]	characteristics[MHC class]	characteristics[immunopeptidome enrichment method]	characteristics[MHC typing]	characteristics[MHC typing method]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[cell number]	comment[tissue mass]	comment[antibody used]	comment[elution conditions]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[data file]
