source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[developmental stage]	characteristics[disease]	assay name	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]	comment[ionisation source]	comment[scan polarity]	comment[matrix]	comment[analytes]	comment[data file]	comment[file uri]
sample 1	mus musculus	urinary bladder	not applicable	not available	not available	run 1	not applicable	AC=MS:1002038;NT=label free sample	not applicable	LTQ Orbitrap discovery	AP-SMALDI	positive	2,5-dihydroxybenzoic acid	phospholipids	HR2MSI mouse urinary bladder S096.imzML	http://ftp.pride.ebi.ac.uk/pride/data/archive/2014/11/PXD001283/HR2MSI mouse urinary bladder S096.imzML
