source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[cell type]	characteristics[age]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[sex]	characteristics[biological replicate]	material type	assay name	technology type	comment[instrument]	comment[label]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[file uri]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[technical replicate]	comment[data file]	factor value[cell line]
PXD019515-Sample 7	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not available	not applicable	not available	not applicable	1	cell	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Eclipse;AC=MS:1003029	AC=MS:1002038;NT=label free sample	1	Data-Dependent Acquisition	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/11/PXD019515/FAIMS_2CV_OTIT_HCD_300ITMS2_Blank_1.raw	20 ppm	5 ppm	1	FAIMS_2CV_OTIT_HCD_300ITMS2_Blank_1.raw	blank
PXD019515-Sample 7	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not available	not applicable	not available	not applicable	1	cell	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Eclipse;AC=MS:1003029	AC=MS:1002038;NT=label free sample	1	Data-Dependent Acquisition	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/11/PXD019515/FAIMS_2CV_OTIT_HCD_300ITMS2_Blank_2.raw	20 ppm	5 ppm	2	FAIMS_2CV_OTIT_HCD_300ITMS2_Blank_2.raw	blank
PXD019515-Sample 7	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not available	not applicable	not available	not applicable	1	cell	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Eclipse;AC=MS:1003029	AC=MS:1002038;NT=label free sample	1	Data-Dependent Acquisition	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/11/PXD019515/FAIMS_2CV_OTIT_HCD_300ITMS2_Blank_3.raw	20 ppm	5 ppm	3	FAIMS_2CV_OTIT_HCD_300ITMS2_Blank_3.raw	blank
PXD019515-Sample 8	Homo sapiens	uterine cervix	cervical cancer	HeLa	epithelial cell	31Y	black	adult	female	1	cell	run 4	proteomic profiling by mass spectrometry	NT=Orbitrap Eclipse;AC=MS:1003029	AC=MS:1002038;NT=label free sample	1	Data-Dependent Acquisition	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/11/PXD019515/FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_1.raw	20 ppm	5 ppm	1	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_1.raw	HeLa
PXD019515-Sample 8	Homo sapiens	uterine cervix	cervical cancer	HeLa	epithelial cell	31Y	black	adult	female	1	cell	run 5	proteomic profiling by mass spectrometry	NT=Orbitrap Eclipse;AC=MS:1003029	AC=MS:1002038;NT=label free sample	1	Data-Dependent Acquisition	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/11/PXD019515/FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_2.raw	20 ppm	5 ppm	2	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_2.raw	HeLa
PXD019515-Sample 8	Homo sapiens	uterine cervix	cervical cancer	HeLa	epithelial cell	31Y	black	adult	female	1	cell	run 6	proteomic profiling by mass spectrometry	NT=Orbitrap Eclipse;AC=MS:1003029	AC=MS:1002038;NT=label free sample	1	Data-Dependent Acquisition	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/11/PXD019515/FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_3.raw	20 ppm	5 ppm	3	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_3.raw	HeLa
