#file_format=SDRF
#version=v1.1.0
#template=crosslinking,version=v1.1.0
source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[enrichment process]	characteristics[crosslink type]	characteristics[crosslink distance]	characteristics[crosslinking reaction time]	characteristics[crosslinking temperature]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[cross-linker]	comment[dissociation method]	comment[collision energy]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[quenching reagent]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[modification parameters]	comment[technical replicate]	comment[data file]
