source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	technology type	assay name	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]

